Time slots ,Load1,Load2
7726,0,38
7727,0,38
7728,0,38
7729,0,38
7730,0,38
7731,0,38
7732,0,38
7733,0,38
7734,0,38
7735,0,38
7736,254.992,292.992
7737,515.367,553.367
7738,727.724,765.724
7739,875.272,913.272
7740,943.258,981.258
7741,932.46,970.46
7742,839.93,877.93
7743,676.853,714.853
7744,447.901,485.901
7745,177.84,215.84
7746,0,38
7747,0,38
7748,0,38
7749,0,38
7750,0,38
7751,0,38
7752,0,38
7753,0,38
7754,0,38
7755,0,38
7756,0,38
7757,0,38
7758,0,38
7759,0,38
7760,250.916,288.916
7761,512.748,550.748
7762,725.907,763.907
7763,873.058,911.058
7764,943.991,981.991
7765,931.717,969.717
7766,840.265,878.265
7767,670.693,708.693
7768,443.214,481.214
7769,167.913,205.913
7770,0,38
7771,0,38
7772,0,38
7773,0,38
7774,0,38
7775,0,38
7776,0,38
7777,0,38
7778,0,38
7779,0,38
7780,0,38
7781,0,38
7782,0,38
7783,0,38
7784,232.498,270.498
7785,509.681,547.681
7786,722.221,760.221
7787,870.718,908.718
7788,939.506,977.506
7789,929.556,967.556
7790,837.998,875.998
7791,672.971,710.971
7792,445.542,483.542
7793,175.414,213.414
7794,0,38
7795,0,38
7796,0,38
7797,0,38
7798,0,38
7799,0,38
7800,0,38
7801,0,38
7802,0,38
7803,0,38
7804,0,38
7805,0,38
7806,0,38
7807,0,38
7808,237.398,275.398
7809,500.316,538.316
7810,713.505,751.505
7811,858.299,896.299
7812,921.42,959.42
7813,907.843,945.843
7814,815.694,853.694
7815,650.86,688.86
7816,421.563,459.563
7817,152.25,190.25
7818,0,38
7819,0,38
7820,0,38
7821,0,38
7822,0,38
7823,0,38
7824,0,38
7825,0,38
7826,0,38
7827,0,38
7828,0,38
7829,0,38
7830,0,38
7831,0,38
7832,249.036,287.036
7833,520.338,558.338
7834,741.434,779.434
7835,891.905,929.905
7836,964.506,1002.506
7837,953.772,991.772
7838,860.279,898.279
7839,691.913,729.913
7840,458.318,496.318
7841,181.899,219.899
7842,0,38
7843,0,38
7844,0,38
7845,0,38
7846,0,38
7847,0,38
7848,0,38
7849,0,38
7850,0,38
7851,0,38
7852,0,38
7853,0,38
7854,0,38
7855,0,38
7856,249.342,287.342
7857,517.784,555.784
7858,734.884,772.884
7859,885.905,923.905
7860,954.822,992.822
7861,942.862,980.862
7862,847.84,885.84
7863,677.482,715.482
7864,444.083,482.083
7865,64.254,102.254
7866,0,38
7867,0,38
7868,0,38
7869,0,38
7870,0,38
7871,0,38
7872,0,38
7873,0,38
7874,0,38
7875,0,38
7876,0,38
7877,0,38
7878,0,38
7879,0,38
7880,1.89,39.89
7881,78.387,116.387
7882,381.958,419.958
7883,829.715,867.715
7884,603.21,641.21
7885,417.451,455.451
7886,587.313,625.313
7887,246.734,284.734
7888,22.735,60.735
7889,79.34,117.34
7890,0,38
7891,0,38
7892,0,38
7893,0,38
7894,0,38
7895,0,38
7896,0,38
7897,0,38
7898,0,38
7899,0,38
7900,0,38
7901,0,38
7902,0,38
7903,0,38
7904,212.136,250.136
7905,474.424,512.424
7906,683.884,721.884
7907,833.612,871.612
7908,903.873,941.873
7909,895.854,933.854
7910,807.396,845.396
7911,645.224,683.224
7912,422.856,460.856
7913,153.355,191.355
7914,0,38
7915,0,38
7916,0,38
7917,0,38
7918,0,38
7919,0,38
7920,0,38
7921,0,38
7922,0,38
7923,0,38
7924,0,38
7925,0,38
7926,0,38
7927,0,38
7928,238.867,276.867
7929,505.67,543.67
7930,720.297,758.297
7931,872.001,910.001
7932,944.947,982.947
7933,935.226,973.226
7934,843.615,881.615
7935,675.435,713.435
7936,446.884,484.884
7937,174.131,212.131
7938,0,38
7939,0,38
7940,0,38
7941,0,38
7942,0,38
7943,0,38
7944,0,38
7945,0,38
7946,0,38
7947,0,38
7948,0,38
7949,0,38
7950,0,38
7951,0,38
7952,225.953,263.953
7953,487.794,525.794
7954,702.65,740.65
7955,851.796,889.796
7956,833.723,871.723
7957,914.95,952.95
7958,720.404,758.404
7959,543.097,581.097
7960,288.013,326.013
7961,162.019,200.019
7962,0,38
7963,0,38
7964,0,38
7965,0,38
7966,0,38
7967,0,38
7968,0,38
7969,0,38
7970,0,38
7971,0,38
7972,0,38
7973,0,38
7974,0,38
7975,0,38
7976,215.528,253.528
7977,476.508,514.508
7978,690.051,728.051
7979,836.69,874.69
7980,904.807,942.807
7981,894.51,932.51
7982,803.109,841.109
7983,633.766,671.766
7984,274.734,312.734
7985,104.223,142.223
7986,0,38
7987,0,38
7988,0,38
7989,0,38
7990,0,38
7991,0,38
7992,0,38
7993,0,38
7994,0,38
7995,0,38
7996,0,38
7997,0,38
7998,0,38
7999,0,38
8000,204.953,242.953
8001,461.887,499.887
8002,671.942,709.942
8003,819.599,857.599
8004,891.868,929.868
8005,885.684,923.684
8006,800.179,838.179
8007,642.446,680.446
8008,424.595,462.595
8009,166.111,204.111
8010,0,38
8011,0,38
8012,0,38
8013,0,38
8014,0,38
8015,0,38
8016,0,38
8017,0,38
8018,0,38
8019,0,38
8020,0,38
8021,0,38
8022,0,38
8023,0,38
8024,215.725,253.725
8025,481.216,519.216
8026,697.015,735.015
8027,847.663,885.663
8028,924.109,962.109
8029,916.459,954.459
8030,830.415,868.415
8031,668.684,706.684
8032,444.17,482.17
8033,177.976,215.976
8034,0,38
8035,0,38
8036,0,38
8037,0,38
8038,0,38
8039,0,38
8040,0,38
8041,0,38
8042,0,38
8043,0,38
8044,0,38
8045,0,38
8046,0,38
8047,0,38
8048,205.595,243.595
8049,467.697,505.697
8050,683.616,721.616
8051,836.231,874.231
8052,910.349,948.349
8053,905.296,943.296
8054,818.717,856.717
8055,654.789,692.789
8056,432.971,470.971
8057,162.093,200.093
8058,0,38
8059,0,38
8060,0,38
8061,0,38
8062,0,38
8063,0,38
8064,0,38
8065,0,38
8066,0,38
8067,0,38
8068,0,38
8069,0,38
8070,0,38
8071,0,38
8072,187.188,225.188
8073,459.27,497.27
8074,683.02,721.02
8075,837.229,875.229
8076,917.889,955.889
8077,915.8,953.8
8078,829.823,867.823
8079,667.046,705.046
8080,442.426,480.426
8081,167.564,205.564
8082,0,38
8083,0,38
8084,0,38
8085,0,38
8086,0,38
8087,0,38
8088,0,38
8089,0,38
8090,0,38
8091,0,38
8092,0,38
8093,0,38
8094,0,38
8095,0,38
8096,7.566,45.566
8097,470.693,508.693
8098,688.578,726.578
8099,843.145,881.145
8100,916.092,954.092
8101,911.975,949.975
8102,826.607,864.607
8103,582.21,620.21
8104,290.619,328.619
8105,95.515,133.515
8106,0,38
8107,0,38
8108,0,38
8109,0,38
8110,0,38
8111,0,38
8112,0,38
8113,0,38
8114,0,38
8115,0,38
8116,0,38
8117,0,38
8118,0,38
8119,0,38
8120,182.364,220.364
8121,449.739,487.739
8122,661.45,699.45
8123,815.998,853.998
8124,895.358,933.358
8125,896.962,934.962
8126,817.454,855.454
8127,662.268,700.268
8128,442.036,480.036
8129,174.179,212.179
8130,0,38
8131,0,38
8132,0,38
8133,0,38
8134,0,38
8135,0,38
8136,0,38
8137,0,38
8138,0,38
8139,0,38
8140,0,38
8141,0,38
8142,0,38
8143,0,38
8144,197.879,235.879
8145,469.558,507.558
8146,688.004,726.004
8147,840.715,878.715
8148,913.683,951.683
8149,907.516,945.516
8150,820.367,858.367
8151,661.238,699.238
8152,437.418,475.418
8153,173.107,211.107
8154,0,38
8155,0,38
8156,0,38
8157,0,38
8158,0,38
8159,0,38
8160,0,38
8161,0,38
8162,0,38
8163,0,38
8164,0,38
8165,0,38
8166,0,38
8167,0,38
8168,182.748,220.748
8169,446.43,484.43
8170,663.709,701.709
8171,816.854,854.854
8172,804.658,842.658
8173,717.829,755.829
8174,808.233,846.233
8175,649.884,687.884
8176,431.97,469.97
8177,131.527,169.527
8178,0,38
8179,0,38
8180,0,38
8181,0,38
8182,0,38
8183,0,38
8184,0,38
8185,0,38
8186,0,38
8187,0,38
8188,0,38
8189,0,38
8190,0,38
8191,0,38
8192,159.932,197.932
8193,123.618,161.618
8194,245.502,283.502
8195,176.118,214.118
8196,283.178,321.178
8197,248.453,286.453
8198,279.314,317.314
8199,244.266,282.266
8200,403.341,441.341
8201,144.472,182.472
8202,0,38
8203,0,38
8204,0,38
8205,0,38
8206,0,38
8207,0,38
8208,0,38
8209,0,38
8210,0,38
8211,0,38
8212,0,38
8213,0,38
8214,0,38
8215,0,38
8216,6.619,44.619
8217,20.838,58.838
8218,90.371,128.371
8219,262.602,300.602
8220,372.121,410.121
8221,850.082,888.082
8222,776.333,814.333
8223,624.676,662.676
8224,409.087,447.087
8225,152.114,190.114
8226,0,38
8227,0,38
8228,0,38
8229,0,38
8230,0,38
8231,0,38
8232,0,38
8233,0,38
8234,0,38
8235,0,38
8236,0,38
8237,0,38
8238,0,38
8239,0,38
8240,153.606,191.606
8241,418.595,456.595
8242,640.572,678.572
8243,792.716,830.716
8244,874.01,912.01
8245,873.442,911.442
8246,793.694,831.694
8247,636.735,674.735
8248,419.44,457.44
8249,154.446,192.446
8250,0,38
8251,0,38
8252,0,38
8253,0,38
8254,0,38
8255,0,38
8256,0,38
8257,0,38
8258,0,38
8259,0,38
8260,0,38
8261,0,38
8262,0,38
8263,0,38
8264,160.112,198.112
8265,430.518,468.518
8266,647.22,685.22
8267,803.528,841.528
8268,883.584,921.584
8269,883.441,921.441
8270,799.828,837.828
8271,642.142,680.142
8272,421.941,459.941
8273,152.32,190.32
8274,0,38
8275,0,38
8276,0,38
8277,0,38
8278,0,38
8279,0,38
8280,0,38
8281,0,38
8282,0,38
8283,0,38
8284,0,38
8285,0,38
8286,0,38
8287,0,38
8288,178.651,216.651
8289,447.098,485.098
8290,669.401,707.401
8291,826.766,864.766
8292,905.826,943.826
8293,905.763,943.763
8294,824.393,862.393
8295,666.952,704.952
8296,445.554,483.554
8297,175.387,213.387
8298,0,38
8299,0,38
8300,0,38
8301,0,38
8302,0,38
8303,0,38
8304,0,38
8305,0,38
8306,0,38
8307,0,38
8308,0,38
8309,0,38
8310,0,38
8311,0,38
8312,159.124,197.124
8313,427.047,465.047
8314,644.463,682.463
8315,801.484,839.484
8316,881.083,919.083
8317,883.928,921.928
8318,806.434,844.434
8319,652.987,690.987
8320,438.306,476.306
8321,170.469,208.469
8322,0,38
8323,0,38
8324,0,38
8325,0,38
8326,0,38
8327,0,38
8328,0,38
8329,0,38
8330,0,38
8331,0,38
8332,0,38
8333,0,38
8334,0,38
8335,0,38
8336,163.722,201.722
8337,420.275,458.275
8338,461.737,499.737
8339,787.239,825.239
8340,859.202,897.202
8341,860.023,898.023
8342,615.831,653.831
8343,494.648,532.648
8344,166.846,204.846
8345,125.058,163.058
8346,0,38
8347,0,38
8348,0,38
8349,0,38
8350,0,38
8351,0,38
8352,0,38
8353,0,38
8354,0,38
8355,0,38
8356,0,38
8357,0,38
8358,0,38
8359,0,38
8360,142.913,180.913
8361,409.191,447.191
8362,629.717,667.717
8363,780.688,818.688
8364,728.086,766.086
8365,862.24,900.24
8366,599.195,637.195
8367,422.923,460.923
8368,185.047,223.047
8369,71.499,109.499
8370,0,38
8371,0,38
8372,0,38
8373,0,38
8374,0,38
8375,0,38
8376,0,38
8377,0,38
8378,0,38
8379,0,38
8380,0,38
8381,0,38
8382,0,38
8383,0,38
8384,147.277,185.277
8385,412.773,450.773
8386,636.842,674.842
8387,792.151,830.151
8388,871.096,909.096
8389,873.684,911.684
8390,653.3,691.3
8391,381.318,419.318
8392,169.659,207.659
8393,48.51,86.51
8394,0,38
8395,0,38
8396,0,38
8397,0,38
8398,0,38
8399,0,38
8400,0,38
8401,0,38
8402,0,38
8403,0,38
8404,0,38
8405,0,38
8406,0,38
8407,0,38
8408,128.143,166.143
8409,392.501,430.501
8410,611.64,649.64
8411,770.764,808.764
8412,854.382,892.382
8413,857.013,895.013
8414,785.129,823.129
8415,485.722,523.722
8416,339.109,377.109
8417,97.386,135.386
8418,0,38
8419,0,38
8420,0,38
8421,0,38
8422,0,38
8423,0,38
8424,0,38
8425,0,38
8426,0,38
8427,0,38
8428,0,38
8429,0,38
8430,0,38
8431,0,38
8432,4.726,42.726
8433,183.24,221.24
8434,306.516,344.516
8435,766.172,804.172
8436,715.619,753.619
8437,776.763,814.763
8438,635.392,673.392
8439,480.084,518.084
8440,281.361,319.361
8441,67.321,105.321
8442,0,38
8443,0,38
8444,0,38
8445,0,38
8446,0,38
8447,0,38
8448,0,38
8449,0,38
8450,0,38
8451,0,38
8452,0,38
8453,0,38
8454,0,38
8455,0,38
8456,74.364,112.364
8457,23.684,61.684
8458,42.694,80.694
8459,139.862,177.862
8460,124.726,162.726
8461,88.563,126.563
8462,21.815,59.815
8463,196.223,234.223
8464,224.833,262.833
8465,78.069,116.069
8466,0,38
8467,0,38
8468,0,38
8469,0,38
8470,0,38
8471,0,38
8472,0,38
8473,0,38
8474,0,38
8475,0,38
8476,0,38
8477,0,38
8478,0,38
8479,0,38
8480,131.92,169.92
8481,398.645,436.645
8482,402.687,440.687
8483,780.311,818.311
8484,606.533,644.533
8485,868.97,906.97
8486,793.402,831.402
8487,649.269,687.269
8488,432.905,470.905
8489,166.25,204.25
8490,0,38
8491,0,38
8492,0,38
8493,0,38
8494,0,38
8495,0,38
8496,0,38
8497,0,38
8498,0,38
8499,0,38
8500,0,38
8501,0,38
8502,0,38
8503,0,38
8504,149.955,187.955
8505,411.588,449.588
8506,634.148,672.148
8507,794.605,832.605
8508,878.818,916.818
8509,884.438,922.438
8510,809.55,847.55
8511,658.488,696.488
8512,444.081,482.081
8513,181.707,219.707
8514,0,38
8515,0,38
8516,0,38
8517,0,38
8518,0,38
8519,0,38
8520,0,38
8521,0,38
8522,0,38
8523,0,38
8524,0,38
8525,0,38
8526,0,38
8527,0,38
8528,122.047,160.047
8529,364.042,402.042
8530,553.935,591.935
8531,362.585,400.585
8532,787.776,825.776
8533,653.492,691.492
8534,591.032,629.032
8535,36.994,74.994
8536,151.721,189.721
8537,7.566,45.566
8538,0,38
8539,0,38
8540,0,38
8541,0,38
8542,0,38
8543,0,38
8544,0,38
8545,0,38
8546,0,38
8547,0,38
8548,0,38
8549,0,38
8550,0,38
8551,0,38
8552,124.687,162.687
8553,385.999,423.999
8554,613.585,651.585
8555,769.603,807.603
8556,852.169,890.169
8557,855.527,893.527
8558,784.932,822.932
8559,634.011,672.011
8560,420.456,458.456
8561,158.901,196.901
8562,0,38
8563,0,38
8564,0,38
8565,0,38
8566,0,38
8567,0,38
8568,0,38
8569,0,38
8570,0,38
8571,0,38
8572,0,38
8573,0,38
8574,0,38
8575,0,38
8576,116.325,154.325
8577,382.147,420.147
8578,612.845,650.845
8579,782.328,820.328
8580,879.964,917.964
8581,896.011,934.011
8582,824.566,862.566
8583,675.456,713.456
8584,463.796,501.796
8585,196.174,234.174
8586,0,38
8587,0,38
8588,0,38
8589,0,38
8590,0,38
8591,0,38
8592,0,38
8593,0,38
8594,0,38
8595,0,38
8596,0,38
8597,0,38
8598,0,38
8599,0,38
8600,149.065,187.065
8601,412.551,450.551
8602,637.616,675.616
8603,796.901,834.901
8604,881.997,919.997
8605,888.853,926.853
8606,815.556,853.556
8607,668.46,706.46
8608,453.973,491.973
8609,190.269,228.269
8610,0,38
8611,0,38
8612,0,38
8613,0,38
8614,0,38
8615,0,38
8616,0,38
8617,0,38
8618,0,38
8619,0,38
8620,0,38
8621,0,38
8622,0,38
8623,0,38
8624,136.301,174.301
8625,402.142,440.142
8626,623.936,661.936
8627,785.672,823.672
8628,876.013,914.013
8629,884.996,922.996
8630,814.456,852.456
8631,668.593,706.593
8632,456.374,494.374
8633,193.662,231.662
8634,0,38
8635,0,38
8636,0,38
8637,0,38
8638,0,38
8639,0,38
8640,0,38
8641,0,38
8642,0,38
8643,0,38
8644,0,38
8645,0,38
8646,0,38
8647,0,38
8648,124.392,162.392
8649,384.742,422.742
8650,605.443,643.443
8651,768.318,806.318
8652,856.065,894.065
8653,868.842,906.842
8654,799.689,837.689
8655,421.966,459.966
8656,330.734,368.734
8657,62.058,100.058
8658,0,38
8659,0,38
8660,0,38
8661,0,38
8662,0,38
8663,0,38
8664,0,38
8665,0,38
8666,0,38
8667,0,38
8668,0,38
8669,0,38
8670,0,38
8671,0,38
8672,55.841,93.841
8673,368.5,406.5
8674,43.644,81.644
8675,72.224,110.224
8676,240.506,278.506
8677,35.125,73.125
8678,379.674,417.674
8679,142.093,180.093
8680,381.032,419.032
8681,181.28,219.28
8682,0,38
8683,0,38
8684,0,38
8685,0,38
8686,0,38
8687,0,38
8688,0,38
8689,0,38
8690,0,38
8691,0,38
8692,0,38
8693,0,38
8694,0,38
8695,0,38
8696,112.284,150.284
8697,378.093,416.093
8698,607.323,645.323
8699,768.412,806.412
8700,857.629,895.629
8701,870.469,908.469
8702,801.494,839.494
8703,469.844,507.844
8704,249.847,287.847
8705,170.234,208.234
8706,0,38
8707,0,38
8708,0,38
8709,0,38
8710,0,38
8711,0,38
8712,0,38
8713,0,38
8714,0,38
8715,0,38
8716,0,38
8717,0,38
8718,0,38
8719,0,38
8720,18.965,56.965
8721,149.199,187.199
8722,213.698,251.698
8723,188.442,226.442
8724,273.98,311.98
8725,248.563,286.563
8726,177.145,215.145
8727,261.678,299.678
8728,267.559,305.559
8729,147.553,185.553
8730,0,38
8731,0,38
8732,0,38
8733,0,38
8734,0,38
8735,0,38
8736,0,38
8737,0,38
8738,0,38
8739,0,38
8740,0,38
8741,0,38
8742,0,38
8743,0,38
8744,128.504,166.504
8745,398.018,436.018
8746,625.65,663.65
8747,414.817,452.817
8748,593.3,631.3
8749,897.742,935.742
8750,829.465,867.465
8751,682.537,720.537
8752,474.896,512.896
8753,209.526,247.526
8754,0,38
8755,0,38
8756,0,38
8757,0,38
8758,0,38
8759,0,38
8760,0,38
