Time slots,Output1 ,Output2 
7743,676.853,676.853
7744,447.901,447.901
7745,177.84,177.84
7746,0,0
7747,0,0
7748,0,0
7749,0,0
7750,0,0
7751,0,0
7752,0,0
7753,0,0
7754,0,0
7755,0,0
7756,0,0
7757,0,0
7758,0,0
7759,0,0
7760,250.916,250.916
7761,512.748,512.748
7762,725.907,725.907
7763,873.058,873.058
7764,943.991,943.991
7765,931.717,931.717
7766,840.265,840.265
7767,670.693,670.693
7768,443.214,443.214
7769,167.913,167.913
7770,0,0
7771,0,0
7772,0,0
7773,0,0
7774,0,0
7775,0,0
7776,0,0
7777,0,0
7778,0,0
7779,0,0
7780,0,0
7781,0,0
7782,0,0
7783,0,0
7784,232.498,232.498
7785,509.681,509.681
7786,722.221,722.221
7787,870.718,870.718
7788,939.506,939.506
7789,929.556,929.556
7790,837.998,837.998
7791,672.971,672.971
7792,445.542,445.542
7793,175.414,175.414
7794,0,0
7795,0,0
7796,0,0
7797,0,0
7798,0,0
7799,0,0
7800,0,0
7801,0,0
7802,0,0
7803,0,0
7804,0,0
7805,0,0
7806,0,0
7807,0,0
7808,237.398,237.398
7809,500.316,500.316
7810,713.505,713.505
7811,858.299,858.299
7812,921.42,921.42
7813,907.843,907.843
7814,815.694,815.694
7815,650.86,650.86
7816,421.563,421.563
7817,152.25,152.25
7818,0,0
7819,0,0
7820,0,0
7821,0,0
7822,0,0
7823,0,0
7824,0,0
7825,0,0
7826,0,0
7827,0,0
7828,0,0
7829,0,0
7830,0,0
7831,0,0
7832,249.036,249.036
7833,520.338,520.338
7834,741.434,741.434
7835,891.905,891.905
7836,964.506,964.506
7837,953.772,953.772
7838,860.279,860.279
7839,691.913,691.913
7840,458.318,458.318
7841,181.899,181.899
7842,0,0
7843,0,0
7844,0,0
7845,0,0
7846,0,0
7847,0,0
7848,0,0
7849,0,0
7850,0,0
7851,0,0
7852,0,0
7853,0,0
7854,0,0
7855,0,0
7856,249.342,249.342
7857,517.784,517.784
7858,734.884,734.884
7859,885.905,885.905
7860,954.822,954.822
7861,942.862,942.862
7862,847.84,847.84
7863,677.482,677.482
7864,444.083,444.083
7865,64.254,64.254
7866,0,0
7867,0,0
7868,0,0
7869,0,0
7870,0,0
7871,0,0
7872,0,0
7873,0,0
7874,0,0
7875,0,0
7876,0,0
7877,0,0
7878,0,0
7879,0,0
7880,1.89,1.89
7881,78.387,78.387
7882,381.958,381.958
7883,829.715,829.715
7884,603.21,603.21
7885,417.451,417.451
7886,587.313,587.313
7887,246.734,246.734
7888,22.735,22.735
7889,79.34,79.34
7890,0,0
7891,0,0
7892,0,0
7893,0,0
7894,0,0
7895,0,0
7896,0,0
7897,0,0
7898,0,0
7899,0,0
7900,0,0
7901,0,0
7902,0,0
7903,0,0
7904,212.136,212.136
7905,474.424,474.424
7906,683.884,683.884
7907,833.612,833.612
7908,903.873,903.873
7909,895.854,895.854
7910,807.396,807.396
7911,645.224,645.224
7912,422.856,422.856
7913,153.355,153.355
7914,0,0
7915,0,0
7916,0,0
7917,0,0
7918,0,0
7919,0,0
7920,0,0
7921,0,0
7922,0,0
7923,0,0
7924,0,0
7925,0,0
7926,0,0
7927,0,0
7928,238.867,238.867
7929,505.67,505.67
7930,720.297,720.297
7931,872.001,872.001
7932,944.947,944.947
7933,935.226,935.226
7934,843.615,843.615
7935,675.435,675.435
7936,446.884,446.884
7937,174.131,174.131
7938,0,0
7939,0,0
7940,0,0
7941,0,0
7942,0,0
7943,0,0
7944,0,0
7945,0,0
7946,0,0
7947,0,0
7948,0,0
7949,0,0
7950,0,0
7951,0,0
7952,225.953,225.953
7953,487.794,487.794
7954,702.65,702.65
7955,851.796,851.796
7956,833.723,833.723
7957,914.95,914.95
7958,720.404,720.404
7959,543.097,543.097
7960,288.013,288.013
7961,162.019,162.019
7962,0,0
7963,0,0
7964,0,0
7965,0,0
7966,0,0
7967,0,0
7968,0,0
7969,0,0
7970,0,0
7971,0,0
7972,0,0
7973,0,0
7974,0,0
7975,0,0
7976,215.528,215.528
7977,476.508,476.508
7978,690.051,690.051
7979,836.69,836.69
7980,904.807,904.807
7981,894.51,894.51
7982,803.109,803.109
7983,633.766,633.766
7984,274.734,274.734
7985,104.223,104.223
7986,0,0
7987,0,0
7988,0,0
7989,0,0
7990,0,0
7991,0,0
7992,0,0
7993,0,0
7994,0,0
7995,0,0
7996,0,0
7997,0,0
7998,0,0
7999,0,0
8000,204.953,204.953
8001,461.887,461.887
8002,671.942,671.942
8003,819.599,819.599
8004,891.868,891.868
8005,885.684,885.684
8006,800.179,800.179
8007,642.446,642.446
8008,424.595,424.595
8009,166.111,166.111
8010,0,0
8011,0,0
8012,0,0
8013,0,0
8014,0,0
8015,0,0
8016,0,0
8017,0,0
8018,0,0
8019,0,0
8020,0,0
8021,0,0
8022,0,0
8023,0,0
8024,215.725,215.725
8025,481.216,481.216
8026,697.015,697.015
8027,847.663,847.663
8028,924.109,924.109
8029,916.459,916.459
8030,830.415,830.415
8031,668.684,668.684
8032,444.17,444.17
8033,177.976,177.976
8034,0,0
8035,0,0
8036,0,0
8037,0,0
8038,0,0
8039,0,0
8040,0,0
8041,0,0
8042,0,0
8043,0,0
8044,0,0
8045,0,0
8046,0,0
8047,0,0
8048,205.595,205.595
8049,467.697,467.697
8050,683.616,683.616
8051,836.231,836.231
8052,910.349,910.349
8053,905.296,905.296
8054,818.717,818.717
8055,654.789,654.789
8056,432.971,432.971
8057,162.093,162.093
8058,0,0
8059,0,0
8060,0,0
8061,0,0
8062,0,0
8063,0,0
8064,0,0
8065,0,0
8066,0,0
8067,0,0
8068,0,0
8069,0,0
8070,0,0
8071,0,0
8072,187.188,187.188
8073,459.27,459.27
8074,683.02,683.02
8075,837.229,837.229
8076,917.889,917.889
8077,915.8,915.8
8078,829.823,829.823
8079,667.046,667.046
8080,442.426,442.426
8081,167.564,167.564
8082,0,0
8083,0,0
8084,0,0
8085,0,0
8086,0,0
8087,0,0
8088,0,0
8089,0,0
8090,0,0
8091,0,0
8092,0,0
8093,0,0
8094,0,0
8095,0,0
8096,7.566,7.566
8097,470.693,470.693
8098,688.578,688.578
8099,843.145,843.145
8100,916.092,916.092
8101,911.975,911.975
8102,826.607,826.607
8103,582.21,582.21
8104,290.619,290.619
8105,95.515,95.515
8106,0,0
8107,0,0
8108,0,0
8109,0,0
8110,0,0
8111,0,0
8112,0,0
8113,0,0
8114,0,0
8115,0,0
8116,0,0
8117,0,0
8118,0,0
8119,0,0
8120,182.364,182.364
8121,449.739,449.739
8122,661.45,661.45
8123,815.998,815.998
8124,895.358,895.358
8125,896.962,896.962
8126,817.454,817.454
8127,662.268,662.268
8128,442.036,442.036
8129,174.179,174.179
8130,0,0
8131,0,0
8132,0,0
8133,0,0
8134,0,0
8135,0,0
8136,0,0
8137,0,0
8138,0,0
8139,0,0
8140,0,0
8141,0,0
8142,0,0
8143,0,0
8144,197.879,197.879
8145,469.558,469.558
8146,688.004,688.004
8147,840.715,840.715
8148,913.683,913.683
8149,907.516,907.516
8150,820.367,820.367
8151,661.238,661.238
8152,437.418,437.418
8153,173.107,173.107
8154,0,0
8155,0,0
8156,0,0
8157,0,0
8158,0,0
8159,0,0
8160,0,0
8161,0,0
8162,0,0
8163,0,0
8164,0,0
8165,0,0
8166,0,0
8167,0,0
8168,182.748,182.748
8169,446.43,446.43
8170,663.709,663.709
8171,816.854,816.854
8172,804.658,804.658
8173,717.829,717.829
8174,808.233,808.233
8175,649.884,649.884
8176,431.97,431.97
8177,131.527,131.527
8178,0,0
8179,0,0
8180,0,0
8181,0,0
8182,0,0
8183,0,0
8184,0,0
8185,0,0
8186,0,0
8187,0,0
8188,0,0
8189,0,0
8190,0,0
8191,0,0
8192,159.932,159.932
8193,123.618,123.618
8194,245.502,245.502
8195,176.118,176.118
8196,283.178,283.178
8197,248.453,248.453
8198,279.314,279.314
8199,244.266,244.266
8200,403.341,403.341
8201,144.472,144.472
8202,0,0
8203,0,0
8204,0,0
8205,0,0
8206,0,0
8207,0,0
8208,0,0
8209,0,0
8210,0,0
8211,0,0
8212,0,0
8213,0,0
8214,0,0
8215,0,0
8216,6.619,6.619
8217,20.838,20.838
8218,90.371,90.371
8219,262.602,262.602
8220,372.121,372.121
8221,850.082,850.082
8222,776.333,776.333
8223,624.676,624.676
8224,409.087,409.087
8225,152.114,152.114
8226,0,0
8227,0,0
8228,0,0
8229,0,0
8230,0,0
8231,0,0
8232,0,0
8233,0,0
8234,0,0
8235,0,0
8236,0,0
8237,0,0
8238,0,0
8239,0,0
8240,153.606,153.606
8241,418.595,418.595
8242,640.572,640.572
8243,792.716,792.716
8244,874.01,874.01
8245,873.442,873.442
8246,793.694,793.694
8247,636.735,636.735
8248,419.44,419.44
8249,154.446,154.446
8250,0,0
8251,0,0
8252,0,0
8253,0,0
8254,0,0
8255,0,0
8256,0,0
8257,0,0
8258,0,0
8259,0,0
8260,0,0
8261,0,0
8262,0,0
8263,0,0
8264,160.112,160.112
8265,430.518,430.518
8266,647.22,647.22
8267,803.528,803.528
8268,883.584,883.584
8269,883.441,883.441
8270,799.828,799.828
8271,642.142,642.142
8272,421.941,421.941
8273,152.32,152.32
8274,0,0
8275,0,0
8276,0,0
8277,0,0
8278,0,0
8279,0,0
8280,0,0
8281,0,0
8282,0,0
8283,0,0
8284,0,0
8285,0,0
8286,0,0
8287,0,0
8288,178.651,178.651
8289,447.098,447.098
8290,669.401,669.401
8291,826.766,826.766
8292,905.826,905.826
8293,905.763,905.763
8294,824.393,824.393
8295,666.952,666.952
8296,445.554,445.554
8297,175.387,175.387
8298,0,0
8299,0,0
8300,0,0
8301,0,0
8302,0,0
8303,0,0
8304,0,0
8305,0,0
8306,0,0
8307,0,0
8308,0,0
8309,0,0
8310,0,0
8311,0,0
8312,159.124,159.124
8313,427.047,427.047
8314,644.463,644.463
8315,801.484,801.484
8316,881.083,881.083
8317,883.928,883.928
8318,806.434,806.434
8319,652.987,652.987
8320,438.306,438.306
8321,170.469,170.469
8322,0,0
8323,0,0
8324,0,0
8325,0,0
8326,0,0
8327,0,0
8328,0,0
8329,0,0
8330,0,0
8331,0,0
8332,0,0
8333,0,0
8334,0,0
8335,0,0
8336,163.722,163.722
8337,420.275,420.275
8338,461.737,461.737
8339,787.239,787.239
8340,859.202,859.202
8341,860.023,860.023
8342,615.831,615.831
8343,494.648,494.648
8344,166.846,166.846
8345,125.058,125.058
8346,0,0
8347,0,0
8348,0,0
8349,0,0
8350,0,0
8351,0,0
8352,0,0
8353,0,0
8354,0,0
8355,0,0
8356,0,0
8357,0,0
8358,0,0
8359,0,0
8360,142.913,142.913
8361,409.191,409.191
8362,629.717,629.717
8363,780.688,780.688
8364,728.086,728.086
8365,862.24,862.24
8366,599.195,599.195
8367,422.923,422.923
8368,185.047,185.047
8369,71.499,71.499
8370,0,0
8371,0,0
8372,0,0
8373,0,0
8374,0,0
8375,0,0
8376,0,0
8377,0,0
8378,0,0
8379,0,0
8380,0,0
8381,0,0
8382,0,0
8383,0,0
8384,147.277,147.277
8385,412.773,412.773
8386,636.842,636.842
8387,792.151,792.151
8388,871.096,871.096
8389,873.684,873.684
8390,653.3,653.3
8391,381.318,381.318
8392,169.659,169.659
8393,48.51,48.51
8394,0,0
8395,0,0
8396,0,0
8397,0,0
8398,0,0
8399,0,0
8400,0,0
8401,0,0
8402,0,0
8403,0,0
8404,0,0
8405,0,0
8406,0,0
8407,0,0
8408,128.143,128.143
8409,392.501,392.501
8410,611.64,611.64
8411,770.764,770.764
8412,854.382,854.382
8413,857.013,857.013
8414,785.129,785.129
8415,485.722,485.722
8416,339.109,339.109
8417,97.386,97.386
8418,0,0
8419,0,0
8420,0,0
8421,0,0
8422,0,0
8423,0,0
8424,0,0
8425,0,0
8426,0,0
8427,0,0
8428,0,0
8429,0,0
8430,0,0
8431,0,0
8432,4.726,4.726
8433,183.24,183.24
8434,306.516,306.516
8435,766.172,766.172
8436,715.619,715.619
8437,776.763,776.763
8438,635.392,635.392
8439,480.084,480.084
8440,281.361,281.361
8441,67.321,67.321
8442,0,0
8443,0,0
8444,0,0
8445,0,0
8446,0,0
8447,0,0
8448,0,0
8449,0,0
8450,0,0
8451,0,0
8452,0,0
8453,0,0
8454,0,0
8455,0,0
8456,74.364,74.364
8457,23.684,23.684
8458,42.694,42.694
8459,139.862,139.862
8460,124.726,124.726
8461,88.563,88.563
8462,21.815,21.815
8463,196.223,196.223
8464,224.833,224.833
8465,78.069,78.069
8466,0,0
8467,0,0
8468,0,0
8469,0,0
8470,0,0
8471,0,0
8472,0,0
8473,0,0
8474,0,0
8475,0,0
8476,0,0
8477,0,0
8478,0,0
8479,0,0
8480,131.92,131.92
8481,398.645,398.645
8482,402.687,402.687
8483,780.311,780.311
8484,606.533,606.533
8485,868.97,868.97
8486,793.402,793.402
8487,649.269,649.269
8488,432.905,432.905
8489,166.25,166.25
8490,0,0
8491,0,0
8492,0,0
8493,0,0
8494,0,0
8495,0,0
8496,0,0
8497,0,0
8498,0,0
8499,0,0
8500,0,0
8501,0,0
8502,0,0
8503,0,0
8504,149.955,149.955
8505,411.588,411.588
8506,634.148,634.148
8507,794.605,794.605
8508,878.818,878.818
8509,884.438,884.438
8510,809.55,809.55
8511,658.488,658.488
8512,444.081,444.081
8513,181.707,181.707
8514,0,0
8515,0,0
8516,0,0
8517,0,0
8518,0,0
8519,0,0
8520,0,0
8521,0,0
8522,0,0
8523,0,0
8524,0,0
8525,0,0
8526,0,0
8527,0,0
8528,122.047,122.047
8529,364.042,364.042
8530,553.935,553.935
8531,362.585,362.585
8532,787.776,787.776
8533,653.492,653.492
8534,591.032,591.032
8535,36.994,36.994
8536,151.721,151.721
8537,7.566,7.566
8538,0,0
8539,0,0
8540,0,0
8541,0,0
8542,0,0
8543,0,0
8544,0,0
8545,0,0
8546,0,0
8547,0,0
8548,0,0
8549,0,0
8550,0,0
8551,0,0
8552,124.687,124.687
8553,385.999,385.999
8554,613.585,613.585
8555,769.603,769.603
8556,852.169,852.169
8557,855.527,855.527
8558,784.932,784.932
8559,634.011,634.011
8560,420.456,420.456
8561,158.901,158.901
8562,0,0
8563,0,0
8564,0,0
8565,0,0
8566,0,0
8567,0,0
8568,0,0
8569,0,0
8570,0,0
8571,0,0
8572,0,0
8573,0,0
8574,0,0
8575,0,0
8576,116.325,116.325
8577,382.147,382.147
8578,612.845,612.845
8579,782.328,782.328
8580,879.964,879.964
8581,896.011,896.011
8582,824.566,824.566
8583,675.456,675.456
8584,463.796,463.796
8585,196.174,196.174
8586,0,0
8587,0,0
8588,0,0
8589,0,0
8590,0,0
8591,0,0
8592,0,0
8593,0,0
8594,0,0
8595,0,0
8596,0,0
8597,0,0
8598,0,0
8599,0,0
8600,149.065,149.065
8601,412.551,412.551
8602,637.616,637.616
8603,796.901,796.901
8604,881.997,881.997
8605,888.853,888.853
8606,815.556,815.556
8607,668.46,668.46
8608,453.973,453.973
8609,190.269,190.269
8610,0,0
8611,0,0
8612,0,0
8613,0,0
8614,0,0
8615,0,0
8616,0,0
8617,0,0
8618,0,0
8619,0,0
8620,0,0
8621,0,0
8622,0,0
8623,0,0
8624,136.301,136.301
8625,402.142,402.142
8626,623.936,623.936
8627,785.672,785.672
8628,876.013,876.013
8629,884.996,884.996
8630,814.456,814.456
8631,668.593,668.593
8632,456.374,456.374
8633,193.662,193.662
8634,0,0
8635,0,0
8636,0,0
8637,0,0
8638,0,0
8639,0,0
8640,0,0
8641,0,0
8642,0,0
8643,0,0
8644,0,0
8645,0,0
8646,0,0
8647,0,0
8648,124.392,124.392
8649,384.742,384.742
8650,605.443,605.443
8651,768.318,768.318
8652,856.065,856.065
8653,868.842,868.842
8654,799.689,799.689
8655,421.966,421.966
8656,330.734,330.734
8657,62.058,62.058
8658,0,0
8659,0,0
8660,0,0
8661,0,0
8662,0,0
8663,0,0
8664,0,0
8665,0,0
8666,0,0
8667,0,0
8668,0,0
8669,0,0
8670,0,0
8671,0,0
8672,55.841,55.841
8673,368.5,368.5
8674,43.644,43.644
8675,72.224,72.224
8676,240.506,240.506
8677,35.125,35.125
8678,379.674,379.674
8679,142.093,142.093
8680,381.032,381.032
8681,181.28,181.28
8682,0,0
8683,0,0
8684,0,0
8685,0,0
8686,0,0
8687,0,0
8688,0,0
8689,0,0
8690,0,0
8691,0,0
8692,0,0
8693,0,0
8694,0,0
8695,0,0
8696,112.284,112.284
8697,378.093,378.093
8698,607.323,607.323
8699,768.412,768.412
8700,857.629,857.629
8701,870.469,870.469
8702,801.494,801.494
8703,469.844,469.844
8704,249.847,249.847
8705,170.234,170.234
8706,0,0
8707,0,0
8708,0,0
8709,0,0
8710,0,0
8711,0,0
8712,0,0
8713,0,0
8714,0,0
8715,0,0
8716,0,0
8717,0,0
8718,0,0
8719,0,0
8720,18.965,18.965
8721,149.199,149.199
8722,213.698,213.698
8723,188.442,188.442
8724,273.98,273.98
8725,248.563,248.563
8726,177.145,177.145
8727,261.678,261.678
8728,267.559,267.559
8729,147.553,147.553
8730,0,0
8731,0,0
8732,0,0
8733,0,0
8734,0,0
8735,0,0
8736,0,0
8737,0,0
8738,0,0
8739,0,0
8740,0,0
8741,0,0
8742,0,0
8743,0,0
8744,128.504,128.504
8745,398.018,398.018
8746,625.65,625.65
8747,414.817,414.817
8748,593.3,593.3
8749,897.742,897.742
8750,829.465,829.465
8751,682.537,682.537
8752,474.896,474.896
8753,209.526,209.526
8754,0,0
8755,0,0
8756,0,0
8757,0,0
8758,0,0
8759,0,0
8760,0,0
